"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
942,"Member of Council WEST HOMESTEAD (Vote For 3)","Frank A. Guzzi","D/R",362,30.22,1500,0,3,3,"0","0"
943,"Member of Council WEST HOMESTEAD (Vote For 3)","WRITE-IN","",144,12.02,1500,0,3,3,"0","0"
944,"Member of Council WEST MIFFLIN (Vote For 3)","Robert J. Kostelnik","DEM",2460,26.06,14192,0,21,21,"0","0"
945,"Member of Council WEST MIFFLIN (Vote For 3)","Steven Michael Marone","D/R",2841,30.10,14192,0,21,21,"0","0"
946,"Member of Council WEST MIFFLIN (Vote For 3)","Michael G. Moses","DEM",2351,24.91,14192,0,21,21,"0","0"
947,"Member of Council WEST MIFFLIN (Vote For 3)","Daniel Davis","REP",1727,18.30,14192,0,21,21,"0","0"
948,"Member of Council WEST MIFFLIN (Vote For 3)","WRITE-IN","",60,0.64,14192,0,21,21,"0","0"
949,"Member of Council WEST VIEW (Vote For 3)","M. Kimberly Steele","DEM",1055,34.99,4774,0,7,7,"0","0"
950,"Member of Council WEST VIEW (Vote For 3)","Donald E. Mikec","DEM",966,32.04,4774,0,7,7,"0","0"
951,"Member of Council WEST VIEW (Vote For 3)","Scott V. Miller","DEM",944,31.31,4774,0,7,7,"0","0"
952,"Member of Council WEST VIEW (Vote For 3)","WRITE-IN","",50,1.66,4774,0,7,7,"0","0"
953,"Member of Council WHITAKER (Vote For 3)","Robert T. Asson","DEM",150,32.89,825,0,2,2,"0","0"
954,"Member of Council WHITAKER (Vote For 3)","Jon A. Esken","DEM",154,33.77,825,0,2,2,"0","0"
955,"Member of Council WHITAKER (Vote For 3)","Richard C. Lassige","DEM",149,32.68,825,0,2,2,"0","0"
956,"Member of Council WHITAKER (Vote For 3)","WRITE-IN","",3,0.66,825,0,2,2,"0","0"
957,"Member of Council WHITEHALL (Vote For 3)","Glenn P. Nagy","DEM",2012,23.47,10599,0,16,16,"0","0"
958,"Member of Council WHITEHALL (Vote For 3)","Philip J. Lahr","DEM",1959,22.86,10599,0,16,16,"0","0"
959,"Member of Council WHITEHALL (Vote For 3)","Robert McKown","D/R",2449,28.57,10599,0,16,16,"0","0"
960,"Member of Council WHITEHALL (Vote For 3)","Harold A. Plusa","REP",1000,11.67,10599,0,16,16,"0","0"
961,"Member of Council WHITEHALL (Vote For 3)","Chris A. Mooney","REP",1131,13.20,10599,0,16,16,"0","0"
962,"Member of Council WHITEHALL (Vote For 3)","WRITE-IN","",20,0.23,10599,0,16,16,"0","0"
963,"Member of Council WHITE OAK (Vote For 3)","David J. Pasternak","DEM",960,16.68,5799,0,7,7,"0","0"
964,"Member of Council WHITE OAK (Vote For 3)","George C. Pambacas","DEM",989,17.18,5799,0,7,7,"0","0"
965,"Member of Council WHITE OAK (Vote For 3)","Donald Govanucci","DEM",862,14.97,5799,0,7,7,"0","0"
966,"Member of Council WHITE OAK (Vote For 3)","Louis G. Bender","REP",1008,17.51,5799,0,7,7,"0","0"
967,"Member of Council WHITE OAK (Vote For 3)","Janet L. Gerber","REP",879,15.27,5799,0,7,7,"0","0"
968,"Member of Council WHITE OAK (Vote For 3)","Charles D. Davis","REP",1053,18.29,5799,0,7,7,"0","0"
969,"Member of Council WHITE OAK (Vote For 3)","WRITE-IN","",6,0.10,5799,0,7,7,"0","0"
970,"Member of Council PENNSBURY VILLAGE (Vote For 3)","Barbara Ann Cinpinski","DEM",110,37.04,605,0,1,1,"0","0"
971,"Member of Council PENNSBURY VILLAGE (Vote For 3)","Ann L. Clay","DEM",99,33.33,605,0,1,1,"0","0"
972,"Member of Council PENNSBURY VILLAGE (Vote For 3)","Steven Stecko","REP",87,29.29,605,0,1,1,"0","0"
973,"Member of Council PENNSBURY VILLAGE (Vote For 3)","WRITE-IN","",1,0.34,605,0,1,1,"0","0"
974,"Member of Council DRAVOSBURG (Vote For 2)","Gregory M. Dzuro","DEM",207,33.55,1204,0,3,3,"0","0"
975,"Member of Council DRAVOSBURG (Vote For 2)","Matthew L. Mols","DEM",209,33.87,1204,0,3,3,"0","0"
976,"Member of Council DRAVOSBURG (Vote For 2)","Gerald A. McGrew, Jr.","REP",199,32.25,1204,0,3,3,"0","0"
977,"Member of Council DRAVOSBURG (Vote For 2)","WRITE-IN","",2,0.32,1204,0,3,3,"0","0"
978,"Member of Council DUQUESNE (Vote For 2)","Terra Henderson-Murphy","DEM",559,47.01,3847,0,10,10,"0","0"
979,"Member of Council DUQUESNE (Vote For 2)","Timothy Caldwell","DEM",569,47.86,3847,0,10,10,"0","0"
980,"Member of Council DUQUESNE (Vote For 2)","WRITE-IN","",61,5.13,3847,0,10,10,"0","0"
981,"Member of Council HAMPTON (Vote For 2)","Nicholas Haberman","DEM",2068,24.78,14286,0,13,13,"0","0"
982,"Member of Council HAMPTON (Vote For 2)","John Mills","DEM",1883,22.56,14286,0,13,13,"0","0"
983,"Member of Council HAMPTON (Vote For 2)","Martha Hunkele","REP",2271,27.21,14286,0,13,13,"0","0"
984,"Member of Council HAMPTON (Vote For 2)","Joe Dougherty","REP",2119,25.39,14286,0,13,13,"0","0"
985,"Member of Council HAMPTON (Vote For 2)","WRITE-IN","",4,0.05,14286,0,13,13,"0","0"
986,"Member of Council HEIDELBERG (Vote For 2)","Raymond Losego","D/R",176,48.22,918,0,1,1,"0","0"
987,"Member of Council HEIDELBERG (Vote For 2)","David D. Morgan","D/R",175,47.95,918,0,1,1,"0","0"
988,"Member of Council HEIDELBERG (Vote For 2)","WRITE-IN","",14,3.84,918,0,1,1,"0","0"
989,"Member of Council PENN HILLS (Vote For 2)","Frank Pecora","D/R",7530,53.87,32233,0,50,50,"0","0"
990,"Member of Council PENN HILLS (Vote For 2)","James A. Getsy","D/R",6350,45.43,32233,0,50,50,"0","0"
991,"Member of Council PENN HILLS (Vote For 2)","WRITE-IN","",98,0.70,32233,0,50,50,"0","0"
992,"Member of Council SEWICKLEY HILLS (Vote For 2)","Michael J. Lepore","DEM",126,41.45,549,0,1,1,"0","0"
993,"Member of Council SEWICKLEY HILLS (Vote For 2)","John W. Faulkner, Jr.","D/R",163,53.62,549,0,1,1,"0","0"
994,"Member of Council SEWICKLEY HILLS (Vote For 2)","WRITE-IN","",15,4.93,549,0,1,1,"0","0"
995,"Member of Council WALL (Vote For 2)","WRITE-IN","",39,100.00,334,0,1,1,"0","0"
996,"Member of Council ROSSLYN FARMS (Vote For 3)","Jonathan Glance","DEM",130,31.71,396,0,1,1,"0","0"
997,"Member of Council ROSSLYN FARMS (Vote For 3)","David S. Robb","REP",146,35.61,396,0,1,1,"0","0"
998,"Member of Council ROSSLYN FARMS (Vote For 3)","Barbara L. Becker","REP",131,31.95,396,0,1,1,"0","0"
999,"Member of Council ROSSLYN FARMS (Vote For 3)","WRITE-IN","",3,0.73,396,0,1,1,"0","0"
1000,"Member of Council BRADDOCK HILLS (Vote For 2)","WRITE-IN","",114,100.00,1386,0,2,2,"0","0"
1001,"Member of Council DUQUESNE (Vote For 2)","Elaine Washington","DEM",625,85.85,3847,0,10,10,"0","0"
1002,"Member of Council DUQUESNE (Vote For 2)","WRITE-IN","",103,14.15,3847,0,10,10,"0","0"
1003,"Member of Council ASPINWALL (Vote For 1)","Jeff Harris","DEM",634,97.39,2395,0,3,3,"0","0"
1004,"Member of Council ASPINWALL (Vote For 1)","WRITE-IN","",17,2.61,2395,0,3,3,"0","0"
1005,"Member of Council BEN AVON HEIGHTS (Vote For 1)","WRITE-IN","",21,100.00,327,0,1,1,"0","0"
1006,"Member of Council CHALFANT (Vote For 1)","Evelyn L. Fullwood","DEM",131,98.50,596,0,1,1,"0","0"
1007,"Member of Council CHALFANT (Vote For 1)","WRITE-IN","",2,1.50,596,0,1,1,"0","0"
1008,"Member of Council CHESWICK (Vote For 1)","Michael J. Girardi","D/R",305,92.15,1299,0,2,2,"0","0"
1009,"Member of Council CHESWICK (Vote For 1)","WRITE-IN","",26,7.85,1299,0,2,2,"0","0"
1010,"Member of Council CRAFTON (Vote For 1)","Edward R. Alo","DEM",794,56.15,4629,0,6,6,"0","0"
1011,"Member of Council CRAFTON (Vote For 1)","Angela Palchowski","REP",610,43.14,4629,0,6,6,"0","0"
1012,"Member of Council CRAFTON (Vote For 1)","WRITE-IN","",10,0.71,4629,0,6,6,"0","0"
1013,"Member of Council ELIZABETH BOROUGH (Vote For 1)","Andrew W. Miklos, Jr.","DEM",176,91.67,903,0,1,1,"0","0"
1014,"Member of Council ELIZABETH BOROUGH (Vote For 1)","WRITE-IN","",16,8.33,903,0,1,1,"0","0"
1015,"Member of Council GLENFIELD (Vote For 1)","WRITE-IN","",15,100.00,153,0,1,1,"0","0"
1016,"Member of Council INGRAM (Vote For 1)","Greg Butler","DEM",493,95.73,2404,0,3,3,"0","0"
1017,"Member of Council INGRAM (Vote For 1)","WRITE-IN","",22,4.27,2404,0,3,3,"0","0"
1018,"Member of Council LIBERTY (Vote For 1)","Elizabeth Lape","REP",286,63.56,1690,0,2,2,"0","0"
1019,"Member of Council LIBERTY (Vote For 1)","WRITE-IN","",164,36.44,1690,0,2,2,"0","0"
1020,"Member of Council MT OLIVER (Vote For 1)","Francis E. Heckmann","DEM",339,96.58,2341,0,4,4,"0","0"
1021,"Member of Council MT OLIVER (Vote For 1)","WRITE-IN","",12,3.42,2341,0,4,4,"0","0"
1022,"Member of Council OAKMONT (Vote For 1)","David H. Brankley","DEM",1031,53.61,5589,0,6,6,"0","0"
1023,"Member of Council OAKMONT (Vote For 1)","Randy Galm","REP",891,46.33,5589,0,6,6,"0","0"
1024,"Member of Council OAKMONT (Vote For 1)","WRITE-IN","",1,0.05,5589,0,6,6,"0","0"
1025,"Member of Council PITCAIRN (Vote For 1)","John M. Bova","DEM",336,97.11,2151,0,3,3,"0","0"
1026,"Member of Council PITCAIRN (Vote For 1)","WRITE-IN","",10,2.89,2151,0,3,3,"0","0"
1027,"Member of Council PLEASANT HILLS (Vote For 1)","Matthew C. Miceli","DEM",864,45.86,6307,0,10,10,"0","0"
1028,"Member of Council PLEASANT HILLS (Vote For 1)","Eileen Solinas","REP",1019,54.09,6307,0,10,10,"0","0"
1029,"Member of Council PLEASANT HILLS (Vote For 1)","WRITE-IN","",1,0.05,6307,0,10,10,"0","0"
1030,"Member of Council SEWICKLEY HEIGHTS (Vote For 1)","Carey Sirianni","REP",193,98.47,783,0,1,1,"0","0"
1031,"Member of Council SEWICKLEY HEIGHTS (Vote For 1)","WRITE-IN","",3,1.53,783,0,1,1,"0","0"
1032,"Member of Council SEWICKLEY HILLS (Vote For 1)","WRITE-IN","",60,100.00,549,0,1,1,"0","0"
1033,"Member of Council SHARPSBURG (Vote For 1)","Brad Truman","DEM",392,98.00,2348,0,3,3,"0","0"
1034,"Member of Council SHARPSBURG (Vote For 1)","WRITE-IN","",8,2.00,2348,0,3,3,"0","0"
1035,"Member of Council WHITAKER (Vote For 1)","WRITE-IN","",19,100.00,825,0,2,2,"0","0"
1036,"Member of Council WHITE OAK (Vote For 1)","Stephen C. Pholar","DEM",856,45.95,5799,0,7,7,"0","0"
1037,"Member of Council WHITE OAK (Vote For 1)","Julie A. Opferman","REP",1005,53.95,5799,0,7,7,"0","0"
1038,"Member of Council WHITE OAK (Vote For 1)","WRITE-IN","",2,0.11,5799,0,7,7,"0","0"
1039,"Member of Council MCKEES ROCKS WARD 3 (Vote For 3)","Elizabeth Delgado","DEM",239,18.09,1888,0,3,3,"0","0"
1040,"Member of Council MCKEES ROCKS WARD 3 (Vote For 3)","Shallegra Moye","DEM",234,17.71,1888,0,3,3,"0","0"
1041,"Member of Council MCKEES ROCKS WARD 3 (Vote For 3)","Charles A. Maritz","D/R",291,22.03,1888,0,3,3,"0","0"
1042,"Member of Council MCKEES ROCKS WARD 3 (Vote For 3)","Archie Brinza","REP",250,18.93,1888,0,3,3,"0","0"
1043,"Member of Council MCKEES ROCKS WARD 3 (Vote For 3)","Stacey L. Dick","REP",190,14.38,1888,0,3,3,"0","0"
1044,"Member of Council MCKEES ROCKS WARD 3 (Vote For 3)","WRITE-IN","",117,8.86,1888,0,3,3,"0","0"
1045,"Member of Council AVALON WARD 1 (Vote For 2)","Vicki Donnelly","DEM",209,78.57,1145,0,1,1,"0","0"
1046,"Member of Council AVALON WARD 1 (Vote For 2)","WRITE-IN","",57,21.43,1145,0,1,1,"0","0"
1047,"Member of Council BELLEVUE WARD 3 (Vote For 2)","Amanda Sloane","DEM",381,50.46,2017,0,2,2,"0","0"
1048,"Member of Council BELLEVUE WARD 3 (Vote For 2)","Jillian S. Edmondson","DEM",360,47.68,2017,0,2,2,"0","0"
1049,"Member of Council BELLEVUE WARD 3 (Vote For 2)","WRITE-IN","",14,1.85,2017,0,2,2,"0","0"
1050,"Member of Council CARNEGIE WARD 1 (Vote For 2)","Susan Demko","DEM",488,51.86,3093,0,4,4,"0","0"
1051,"Member of Council CARNEGIE WARD 1 (Vote For 2)","Thomas DiPietro","DEM",436,46.33,3093,0,4,4,"0","0"
1052,"Member of Council CARNEGIE WARD 1 (Vote For 2)","WRITE-IN","",17,1.81,3093,0,4,4,"0","0"
1053,"Member of Council ETNA WARD 1 (Vote For 2)","Megan Tunon","DEM",156,49.52,842,0,1,1,"0","0"
1054,"Member of Council ETNA WARD 1 (Vote For 2)","Gregory V. Porter","DEM",153,48.57,842,0,1,1,"0","0"
1055,"Member of Council ETNA WARD 1 (Vote For 2)","WRITE-IN","",6,1.90,842,0,1,1,"0","0"
1056,"Member of Council NORTH BRADDOCK WARD 3 (Vote For 2)","Lisa Dodson Franklin","DEM",168,56.19,974,0,2,2,"0","0"
1057,"Member of Council NORTH BRADDOCK WARD 3 (Vote For 2)","Michael Thomas Breaston, Jr.","DEM",129,43.14,974,0,2,2,"0","0"
1058,"Member of Council NORTH BRADDOCK WARD 3 (Vote For 2)","WRITE-IN","",2,0.67,974,0,2,2,"0","0"
1059,"Member of Council SEWICKLEY WARD 2 (Vote For 2)","Cynthia J. Mullins","D/R",297,43.87,1169,0,2,2,"0","0"
1060,"Member of Council SEWICKLEY WARD 2 (Vote For 2)","Hendrik Van Der Vaart","D/R",275,40.62,1169,0,2,2,"0","0"
1061,"Member of Council SEWICKLEY WARD 2 (Vote For 2)","Bridgett Bates","IND",101,14.92,1169,0,2,2,"0","0"
1062,"Member of Council SEWICKLEY WARD 2 (Vote For 2)","WRITE-IN","",4,0.59,1169,0,2,2,"0","0"
1063,"Member of Council TURTLE CREEK WARD 1 (Vote For 2)","Jack Osman","DEM",214,48.75,1288,0,2,2,"0","0"
1064,"Member of Council TURTLE CREEK WARD 1 (Vote For 2)","Constance Marie Tinsley","DEM",217,49.43,1288,0,2,2,"0","0"
1065,"Member of Council TURTLE CREEK WARD 1 (Vote For 2)","WRITE-IN","",8,1.82,1288,0,2,2,"0","0"
1066,"Member of Council TURTLE CREEK WARD 2 (Vote For 2)","Jill E. Henkel","DEM",147,55.06,1042,0,2,2,"0","0"
1067,"Member of Council TURTLE CREEK WARD 2 (Vote For 2)","Nick Bianchi","DEM",113,42.32,1042,0,2,2,"0","0"
1068,"Member of Council TURTLE CREEK WARD 2 (Vote For 2)","WRITE-IN","",7,2.62,1042,0,2,2,"0","0"
1069,"Member of Council WILKINSBURG WARD 1 (Vote For 2)","Linda A. Atkins","DEM",860,44.31,4593,0,6,6,"0","0"
1070,"Member of Council WILKINSBURG WARD 1 (Vote For 2)","Paige E. Trice","DEM",784,40.39,4593,0,6,6,"0","0"
1071,"Member of Council WILKINSBURG WARD 1 (Vote For 2)","WRITE-IN","",297,15.30,4593,0,6,6,"0","0"
1072,"Member of Council AVALON WARD 2 (Vote For 1)","Joshua E. Klicker","REP",233,93.20,1233,0,2,2,"0","0"
1073,"Member of Council AVALON WARD 2 (Vote For 1)","WRITE-IN","",17,6.80,1233,0,2,2,"0","0"
1074,"Member of Council AVALON WARD 3 (Vote For 1)","WRITE-IN","",24,100.00,1332,0,3,3,"0","0"
1075,"Member of Council BELLEVUE WARD 1 (Vote For 1)","Jodi Cerminara","DEM",319,60.53,2020,0,2,2,"0","0"
1076,"Member of Council BELLEVUE WARD 1 (Vote For 1)","Linda Woshner","REP",208,39.47,2020,0,2,2,"0","0"
1077,"Member of Council BELLEVUE WARD 1 (Vote For 1)","WRITE-IN","",0,0.00,2020,0,2,2,"0","0"
1078,"Member of Council BELLEVUE WARD 2 (Vote For 1)","Jeff Stuncard","DEM",356,69.40,2236,0,2,2,"0","0"
1079,"Member of Council BELLEVUE WARD 2 (Vote For 1)","Thomas Hrynda","REP",157,30.60,2236,0,2,2,"0","0"
1080,"Member of Council BELLEVUE WARD 2 (Vote For 1)","WRITE-IN","",0,0.00,2236,0,2,2,"0","0"
1081,"Member of Council BETHEL PARK WARD 2 (Vote For 1)","Timothy Campbell","D/R",760,99.09,2770,0,3,3,"0","0"
1082,"Member of Council BETHEL PARK WARD 2 (Vote For 1)","WRITE-IN","",7,0.91,2770,0,3,3,"0","0"
1083,"Member of Council BETHEL PARK WARD 4 (Vote For 1)","Todd Cenci","REP",653,96.74,3023,0,3,3,"0","0"
1084,"Member of Council BETHEL PARK WARD 4 (Vote For 1)","WRITE-IN","",22,3.26,3023,0,3,3,"0","0"
1085,"Member of Council BETHEL PARK WARD 6 (Vote For 1)","Mark J. O'Brien","D/R",996,98.71,3121,0,3,3,"0","0"
1086,"Member of Council BETHEL PARK WARD 6 (Vote For 1)","WRITE-IN","",13,1.29,3121,0,3,3,"0","0"
1087,"Member of Council BETHEL PARK WARD 8 (Vote For 1)","Timothy J. Moury","REP",650,97.74,2784,0,4,4,"0","0"
1088,"Member of Council BETHEL PARK WARD 8 (Vote For 1)","WRITE-IN","",15,2.26,2784,0,4,4,"0","0"
1089,"Member of Council BRACKENRIDGE WARD 1 (Vote For 1)","Timothy Connelly","DEM",97,95.10,519,0,1,1,"0","0"
1090,"Member of Council BRACKENRIDGE WARD 1 (Vote For 1)","WRITE-IN","",5,4.90,519,0,1,1,"0","0"
1091,"Member of Council BRACKENRIDGE WARD 2 (Vote For 1)","John Derry Stanzione, Jr.","DEM",145,98.64,785,0,1,1,"0","0"
1092,"Member of Council BRACKENRIDGE WARD 2 (Vote For 1)","WRITE-IN","",2,1.36,785,0,1,1,"0","0"
1093,"Member of Council BRACKENRIDGE WARD 3 (Vote For 1)","Verne Petz","DEM",111,94.07,664,0,1,1,"0","0"
1094,"Member of Council BRACKENRIDGE WARD 3 (Vote For 1)","WRITE-IN","",7,5.93,664,0,1,1,"0","0"
1095,"Member of Council BRADDOCK WARD 1 (Vote For 1)","WRITE-IN","",64,100.00,542,0,1,1,"0","0"
1096,"Member of Council BRADDOCK WARD 2 (Vote For 1)","Lorne Berry","DEM",127,99.22,627,0,1,1,"0","0"
1097,"Member of Council BRADDOCK WARD 2 (Vote For 1)","WRITE-IN","",1,0.78,627,0,1,1,"0","0"
1098,"Member of Council BRADDOCK WARD 3 (Vote For 1)","Robert K. Parker","DEM",81,98.78,492,0,1,1,"0","0"
1099,"Member of Council BRADDOCK WARD 3 (Vote For 1)","WRITE-IN","",1,1.22,492,0,1,1,"0","0"
1100,"Member of Council CARNEGIE WARD 2 (Vote For 1)","Rick D'Loss","DEM",476,95.39,2653,0,4,4,"0","0"
1101,"Member of Council CARNEGIE WARD 2 (Vote For 1)","WRITE-IN","",23,4.61,2653,0,4,4,"0","0"
1102,"Member of Council CLAIRTON WARD 1 (Vote For 1)","R. Tony Kurta","DEM",202,99.02,1136,0,3,3,"0","0"
1103,"Member of Council CLAIRTON WARD 1 (Vote For 1)","WRITE-IN","",2,0.98,1136,0,3,3,"0","0"
1104,"Member of Council CLAIRTON WARD 4 (Vote For 1)","Denise Johnson-Clemmons","DEM",233,97.08,1241,0,3,3,"0","0"
1105,"Member of Council CLAIRTON WARD 4 (Vote For 1)","WRITE-IN","",7,2.92,1241,0,3,3,"0","0"
1106,"Member of Council CORAOPOLIS WARD 1 (Vote For 1)","Edward Pitassi","DEM",232,93.93,983,0,2,2,"0","0"
1107,"Member of Council CORAOPOLIS WARD 1 (Vote For 1)","WRITE-IN","",15,6.07,983,0,2,2,"0","0"
1108,"Member of Council CORAOPOLIS WARD 2 (Vote For 1)","David Pendel","DEM",183,98.39,833,0,1,1,"0","0"
1109,"Member of Council CORAOPOLIS WARD 2 (Vote For 1)","WRITE-IN","",3,1.61,833,0,1,1,"0","0"
1110,"Member of Council CORAOPOLIS WARD 3 (Vote For 1)","Lucinda Hackett-Wade","DEM",248,97.64,1198,0,2,2,"0","0"
1111,"Member of Council CORAOPOLIS WARD 3 (Vote For 1)","WRITE-IN","",6,2.36,1198,0,2,2,"0","0"
1112,"Member of Council CORAOPOLIS WARD 4 (Vote For 1)","Robb J. Cardimen","DEM",252,96.55,1007,0,2,2,"0","0"
1113,"Member of Council CORAOPOLIS WARD 4 (Vote For 1)","WRITE-IN","",9,3.45,1007,0,2,2,"0","0"
1114,"Member of Council ETNA WARD 2 (Vote For 1)","Ronald Trader","DEM",128,97.71,714,0,1,1,"0","0"
1115,"Member of Council ETNA WARD 2 (Vote For 1)","WRITE-IN","",3,2.29,714,0,1,1,"0","0"
1116,"Member of Council ETNA WARD 3 (Vote For 1)","Jessica Semler","DEM",158,98.14,738,0,1,1,"0","0"
1117,"Member of Council ETNA WARD 3 (Vote For 1)","WRITE-IN","",3,1.86,738,0,1,1,"0","0"
1118,"Member of Council FRANKLIN PARK WARD 1 (Vote For 1)","Jiang Li","DEM",721,58.38,3975,0,3,3,"0","0"
1119,"Member of Council FRANKLIN PARK WARD 1 (Vote For 1)","Laura A. Coombs","REP",512,41.46,3975,0,3,3,"0","0"
1120,"Member of Council FRANKLIN PARK WARD 1 (Vote For 1)","WRITE-IN","",2,0.16,3975,0,3,3,"0","0"
1121,"Member of Council FRANKLIN PARK WARD 2 (Vote For 1)","Matt Ferriolo","DEM",662,47.97,3828,0,3,3,"0","0"
1122,"Member of Council FRANKLIN PARK WARD 2 (Vote For 1)","John P. Parks","REP",718,52.03,3828,0,3,3,"0","0"
1123,"Member of Council FRANKLIN PARK WARD 2 (Vote For 1)","WRITE-IN","",0,0.00,3828,0,3,3,"0","0"
1124,"Member of Council FRANKLIN PARK WARD 3 (Vote For 1)","Brian Malkin","DEM",582,52.39,3359,0,3,3,"0","0"
1125,"Member of Council FRANKLIN PARK WARD 3 (Vote For 1)","James W. Lawrence","REP",528,47.52,3359,0,3,3,"0","0"
1126,"Member of Council FRANKLIN PARK WARD 3 (Vote For 1)","WRITE-IN","",1,0.09,3359,0,3,3,"0","0"
1127,"Member of Council HOMESTEAD WARD 1 (Vote For 1)","Wanda E. Burwell","DEM",189,97.42,998,0,2,2,"0","0"
1128,"Member of Council HOMESTEAD WARD 1 (Vote For 1)","WRITE-IN","",5,2.58,998,0,2,2,"0","0"
1129,"Member of Council HOMESTEAD WARD 2 (Vote For 1)","Connie D. Burwell","DEM",167,100.00,762,0,2,2,"0","0"
1130,"Member of Council HOMESTEAD WARD 2 (Vote For 1)","WRITE-IN","",0,0.00,762,0,2,2,"0","0"
1131,"Member of Council HOMESTEAD WARD 3 (Vote For 1)","Louise Benton","DEM",125,100.00,850,0,2,2,"0","0"
1132,"Member of Council HOMESTEAD WARD 3 (Vote For 1)","WRITE-IN","",0,0.00,850,0,2,2,"0","0"
1133,"Member of Council MCCANDLESS WARD 1 (Vote For 1)","Kimberly Zachary","DEM",507,50.60,3310,0,3,3,"0","0"
1134,"Member of Council MCCANDLESS WARD 1 (Vote For 1)","Greg Martin","REP",495,49.40,3310,0,3,3,"0","0"
1135,"Member of Council MCCANDLESS WARD 1 (Vote For 1)","WRITE-IN","",0,0.00,3310,0,3,3,"0","0"
1136,"Member of Council MCCANDLESS WARD 3 (Vote For 1)","Deawna Marie Alfonsi","DEM",539,46.55,3134,0,3,3,"0","0"
1137,"Member of Council MCCANDLESS WARD 3 (Vote For 1)","Chuck Mazur","REP",614,53.02,3134,0,3,3,"0","0"
1138,"Member of Council MCCANDLESS WARD 3 (Vote For 1)","WRITE-IN","",5,0.43,3134,0,3,3,"0","0"
1139,"Member of Council MCCANDLESS WARD 5 (Vote For 1)","Angela Woods","DEM",620,56.31,3195,0,3,3,"0","0"
1140,"Member of Council MCCANDLESS WARD 5 (Vote For 1)","Joseph M. Beierle","REP",481,43.69,3195,0,3,3,"0","0"
1141,"Member of Council MCCANDLESS WARD 5 (Vote For 1)","WRITE-IN","",0,0.00,3195,0,3,3,"0","0"
1142,"Member of Council MCCANDLESS WARD 7 (Vote For 1)","Patricia Cloonan","DEM",505,50.60,3147,0,3,3,"0","0"
1143,"Member of Council MCCANDLESS WARD 7 (Vote For 1)","Patrick M. Semon","REP",493,49.40,3147,0,3,3,"0","0"
1144,"Member of Council MCCANDLESS WARD 7 (Vote For 1)","WRITE-IN","",0,0.00,3147,0,3,3,"0","0"
1145,"Member of Council MCKEES ROCKS WARD 1 (Vote For 1)","Craig Myers","DEM",101,96.19,841,0,2,2,"0","0"
1146,"Member of Council MCKEES ROCKS WARD 1 (Vote For 1)","WRITE-IN","",4,3.81,841,0,2,2,"0","0"
1147,"Member of Council MONROEVILLE WARD 2 (Vote For 1)","Eric Poach","DEM",718,97.82,3003,0,3,3,"0","0"
1148,"Member of Council MONROEVILLE WARD 2 (Vote For 1)","WRITE-IN","",16,2.18,3003,0,3,3,"0","0"
1149,"Member of Council MONROEVILLE WARD 4 (Vote For 1)","Steven T. Wolfram","DEM",554,97.19,2721,0,3,3,"0","0"
1150,"Member of Council MONROEVILLE WARD 4 (Vote For 1)","WRITE-IN","",16,2.81,2721,0,3,3,"0","0"
1151,"Member of Council MONROEVILLE WARD 6 (Vote For 1)","Bob Williams","DEM",636,98.30,3188,0,4,4,"0","0"
1152,"Member of Council MONROEVILLE WARD 6 (Vote For 1)","WRITE-IN","",11,1.70,3188,0,4,4,"0","0"
1153,"Member of Council NORTH BRADDOCK WARD 1 (Vote For 1)","Michael Dobrinich","DEM",287,97.62,1347,0,3,3,"0","0"
1154,"Member of Council NORTH BRADDOCK WARD 1 (Vote For 1)","WRITE-IN","",7,2.38,1347,0,3,3,"0","0"
1155,"Member of Council NORTH BRADDOCK WARD 2 (Vote For 1)","John A. Vahosky","DEM",216,97.74,1050,0,2,2,"0","0"
1156,"Member of Council NORTH BRADDOCK WARD 2 (Vote For 1)","WRITE-IN","",5,2.26,1050,0,2,2,"0","0"
1157,"Member of Council RANKIN WARD 1 (Vote For 1)","Ruby M. Grant","DEM",94,100.00,372,0,1,1,"0","0"
1158,"Member of Council RANKIN WARD 1 (Vote For 1)","WRITE-IN","",0,0.00,372,0,1,1,"0","0"
1159,"Member of Council RANKIN WARD 2 (Vote For 1)","Geneva Parks","DEM",102,100.00,436,0,1,1,"0","0"
1160,"Member of Council RANKIN WARD 2 (Vote For 1)","WRITE-IN","",0,0.00,436,0,1,1,"0","0"
1161,"Member of Council RANKIN WARD 3 (Vote For 1)","Anita Cioppa","DEM",88,98.88,662,0,1,1,"0","0"
1162,"Member of Council RANKIN WARD 3 (Vote For 1)","WRITE-IN","",1,1.12,662,0,1,1,"0","0"
1163,"Member of Council SEWICKLEY WARD 1 (Vote For 1)","Julie Barnes","DEM",207,56.56,1005,0,1,1,"0","0"
1164,"Member of Council SEWICKLEY WARD 1 (Vote For 1)","John Dunn","REP",157,42.90,1005,0,1,1,"0","0"
1165,"Member of Council SEWICKLEY WARD 1 (Vote For 1)","WRITE-IN","",2,0.55,1005,0,1,1,"0","0"
1166,"Member of Council SEWICKLEY WARD 3 (Vote For 1)","Thomas G. Rostek","DEM",205,62.31,1099,0,1,1,"0","0"
1167,"Member of Council SEWICKLEY WARD 3 (Vote For 1)","Nellie S. Kraus","REP",124,37.69,1099,0,1,1,"0","0"
