"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
229,"School Director NORTHGATE (Vote For 4)","John Gratner","D/R",1656,24.10,9597,2413,12,12,"0","0"
230,"School Director NORTHGATE (Vote For 4)","WRITE-IN","",54,0.79,9597,2413,12,12,"0","0"
231,"School Director PENN HILLS (Vote For 4)","Evelyn Herbert","D/R",4909,24.08,31502,6557,50,50,"0","0"
232,"School Director PENN HILLS (Vote For 4)","Kristopher J. Wiegand","D/R",4823,23.65,31502,6557,50,50,"0","0"
233,"School Director PENN HILLS (Vote For 4)","Yusef S. Thompson, Sr.","Dem",4179,20.50,31502,6557,50,50,"0","0"
234,"School Director PENN HILLS (Vote For 4)","Michael F. Tauro","D/R",4684,22.97,31502,6557,50,50,"0","0"
235,"School Director PENN HILLS (Vote For 4)","Alan Peters","Rep",1738,8.52,31502,6557,50,50,"0","0"
236,"School Director PENN HILLS (Vote For 4)","WRITE-IN","",57,0.28,31502,6557,50,50,"0","0"
237,"School Director PLUM (Vote For 4)","Michelle Stepnick","Dem",2328,12.07,18943,5472,21,21,"0","0"
238,"School Director PLUM (Vote For 4)","Amy Wetmore","Dem",2484,12.88,18943,5472,21,21,"0","0"
239,"School Director PLUM (Vote For 4)","Tim Sandstrom","Dem",2468,12.79,18943,5472,21,21,"0","0"
240,"School Director PLUM (Vote For 4)","Scott Kolar","D/R",3851,19.96,18943,5472,21,21,"0","0"
241,"School Director PLUM (Vote For 4)","Scott L. Coulson","Rep",2687,13.93,18943,5472,21,21,"0","0"
242,"School Director PLUM (Vote For 4)","Angela Anderson","Rep",2744,14.22,18943,5472,21,21,"0","0"
243,"School Director PLUM (Vote For 4)","Brian Wisniewski","Rep",2713,14.06,18943,5472,21,21,"0","0"
244,"School Director PLUM (Vote For 4)","WRITE-IN","",16,0.08,18943,5472,21,21,"0","0"
245,"School Director RIVERVIEW (Vote For 4)","Lisa Ashbaugh","D/R",1859,22.86,7098,2544,9,9,"0","0"
246,"School Director RIVERVIEW (Vote For 4)","Arlene S. Loeffler","Dem",1276,15.69,7098,2544,9,9,"0","0"
247,"School Director RIVERVIEW (Vote For 4)","Jeanine C. Hurt-Robinson","Dem",1161,14.28,7098,2544,9,9,"0","0"
248,"School Director RIVERVIEW (Vote For 4)","Freda Aughenbaugh","D/R",1730,21.28,7098,2544,9,9,"0","0"
249,"School Director RIVERVIEW (Vote For 4)","John Hackworth","Rep",1003,12.34,7098,2544,9,9,"0","0"
250,"School Director RIVERVIEW (Vote For 4)","Shane Michael","Rep",1049,12.90,7098,2544,9,9,"0","0"
251,"School Director RIVERVIEW (Vote For 4)","WRITE-IN","",53,0.65,7098,2544,9,9,"0","0"
252,"School Director SOUTH ALLEGHENY (Vote For 4)","Louis J. Borrelli","D/R",1418,26.67,7403,2022,13,13,"0","0"
253,"School Director SOUTH ALLEGHENY (Vote For 4)","Dino Di Felice","D/R",1287,24.21,7403,2022,13,13,"0","0"
254,"School Director SOUTH ALLEGHENY (Vote For 4)","Shawn DeVerse","D/R",1370,25.77,7403,2022,13,13,"0","0"
255,"School Director SOUTH ALLEGHENY (Vote For 4)","Pete Miller, Jr.","D/R",1214,22.84,7403,2022,13,13,"0","0"
256,"School Director SOUTH ALLEGHENY (Vote For 4)","WRITE-IN","",27,0.51,7403,2022,13,13,"0","0"
257,"School Director SOUTH FAYETTE (Vote For 4)","Jennifer Iriti","D/R",1557,25.42,10960,2144,12,12,"0","0"
258,"School Director SOUTH FAYETTE (Vote For 4)","Alan Vezzi","D/R",1540,25.14,10960,2144,12,12,"0","0"
259,"School Director SOUTH FAYETTE (Vote For 4)","Leonard Fornella","D/R",1489,24.31,10960,2144,12,12,"0","0"
260,"School Director SOUTH FAYETTE (Vote For 4)","William J. Newcomer","D/R",1502,24.52,10960,2144,12,12,"0","0"
261,"School Director SOUTH FAYETTE (Vote For 4)","WRITE-IN","",38,0.62,10960,2144,12,12,"0","0"
262,"School Director SOUTH PARK (Vote For 4)","John P. Innocenti","D/R",1520,24.96,9619,1987,13,13,"0","0"
263,"School Director SOUTH PARK (Vote For 4)","Wayne F. Perry","D/R",1535,25.21,9619,1987,13,13,"0","0"
264,"School Director SOUTH PARK (Vote For 4)","Norman M. Solomon","D/R",1522,24.99,9619,1987,13,13,"0","0"
265,"School Director SOUTH PARK (Vote For 4)","Patrick M. Sable","D/R",1496,24.56,9619,1987,13,13,"0","0"
266,"School Director SOUTH PARK (Vote For 4)","WRITE-IN","",17,0.28,9619,1987,13,13,"0","0"
267,"School Director UPPER SAINT CLAIR (Vote For 4)","Jennifer Bowen","D/R",2896,22.87,15868,4156,18,18,"0","0"
268,"School Director UPPER SAINT CLAIR (Vote For 4)","Louis P. Mafrice, Jr.","D/R",2672,21.10,15868,4156,18,18,"0","0"
269,"School Director UPPER SAINT CLAIR (Vote For 4)","Daphna Gans","D/R",2842,22.44,15868,4156,18,18,"0","0"
270,"School Director UPPER SAINT CLAIR (Vote For 4)","Dante Plutko","D/R",2515,19.86,15868,4156,18,18,"0","0"
271,"School Director UPPER SAINT CLAIR (Vote For 4)","Hemina KrishnaBachia","Ind",1689,13.34,15868,4156,18,18,"0","0"
272,"School Director UPPER SAINT CLAIR (Vote For 4)","WRITE-IN","",51,0.40,15868,4156,18,18,"0","0"
273,"School Director WEST JEFFERSON HILLS (Vote For 4)","Kimberley S. Finnerty","D/R",2486,23.06,14647,3573,19,19,"0","0"
274,"School Director WEST JEFFERSON HILLS (Vote For 4)","Kristin D. Shoemaker","D/R",2413,22.38,14647,3573,19,19,"0","0"
275,"School Director WEST JEFFERSON HILLS (Vote For 4)","Christopher Zacur","D/R",2334,21.65,14647,3573,19,19,"0","0"
276,"School Director WEST JEFFERSON HILLS (Vote For 4)","Anna Louise Lilley","Dem",1672,15.51,14647,3573,19,19,"0","0"
277,"School Director WEST JEFFERSON HILLS (Vote For 4)","John F. Hosmer","Rep",1856,17.22,14647,3573,19,19,"0","0"
278,"School Director WEST JEFFERSON HILLS (Vote For 4)","WRITE-IN","",19,0.18,14647,3573,19,19,"0","0"
279,"School Director WEST MIFFLIN AREA (Vote For 4)","Erin O'Leary White","Dem",2215,19.09,14795,3917,23,23,"0","0"
280,"School Director WEST MIFFLIN AREA (Vote For 4)","Nicholas Alexandroff","D/R",2344,20.20,14795,3917,23,23,"0","0"
281,"School Director WEST MIFFLIN AREA (Vote For 4)","Judith M. Ahern","D/R",2394,20.63,14795,3917,23,23,"0","0"
282,"School Director WEST MIFFLIN AREA (Vote For 4)","David M. Marshall","D/R",2196,18.92,14795,3917,23,23,"0","0"
283,"School Director WEST MIFFLIN AREA (Vote For 4)","Harry G. Fast, III","Rep",1521,13.11,14795,3917,23,23,"0","0"
284,"School Director WEST MIFFLIN AREA (Vote For 4)","WRITE-IN","",934,8.05,14795,3917,23,23,"0","0"
285,"School Director WILKINSBURG (Vote For 4)","LaTonya Washington","D/R",2250,24.58,13221,2821,17,17,"0","0"
286,"School Director WILKINSBURG (Vote For 4)","Debra Raubenstrauch","D/R",2162,23.62,13221,2821,17,17,"0","0"
287,"School Director WILKINSBURG (Vote For 4)","Ed Donovan","D/R",2152,23.51,13221,2821,17,17,"0","0"
288,"School Director WILKINSBURG (Vote For 4)","Marcia L. Jones","Dem",2182,23.84,13221,2821,17,17,"0","0"
289,"School Director WILKINSBURG (Vote For 4)","Ellen Kitzerow","Rep",373,4.08,13221,2821,17,17,"0","0"
290,"School Director WILKINSBURG (Vote For 4)","WRITE-IN","",34,0.37,13221,2821,17,17,"0","0"
291,"School Director NORWIN (Vote For 4)","Barbara Viola","D/R",3,18.75,1276,337,2,2,"0","0"
292,"School Director NORWIN (Vote For 4)","Becky Gediminskas","Dem",2,12.50,1276,337,2,2,"0","0"
293,"School Director NORWIN (Vote For 4)","Don Rhodes","D/R",4,25.00,1276,337,2,2,"0","0"
294,"School Director NORWIN (Vote For 4)","Raymond Kocak","D/R",4,25.00,1276,337,2,2,"0","0"
295,"School Director NORWIN (Vote For 4)","Brian S. Carlton","Rep",3,18.75,1276,337,2,2,"0","0"
296,"School Director NORWIN (Vote For 4)","WRITE-IN","",0,0.00,1276,337,2,2,"0","0"
297,"School Director CHARTIERS VALLEY (Vote For 1)","Darren G. Mariano","D/R",4528,99.17,22243,5792,29,29,"0","0"
298,"School Director CHARTIERS VALLEY (Vote For 1)","WRITE-IN","",38,0.83,22243,5792,29,29,"0","0"
299,"School Director CORNELL (Vote For 1)","Jeffrey S. McBain","D/R",1026,99.32,4735,1223,10,10,"0","0"
300,"School Director CORNELL (Vote For 1)","WRITE-IN","",7,0.68,4735,1223,10,10,"0","0"
301,"School Director ELIZABETH FORWARD (Vote For 1)","Travis A. Stoffer","Rep",2105,85.99,12325,3712,16,16,"0","0"
302,"School Director ELIZABETH FORWARD (Vote For 1)","WRITE-IN","",343,14.01,12325,3712,16,16,"0","0"
303,"School Director MT LEBANON (Vote For 1)","Michael J. Riemer","Dem",4991,63.57,26464,8217,38,38,"0","0"
304,"School Director MT LEBANON (Vote For 1)","Elaine L. Cappucci","Rep",2841,36.19,26464,8217,38,38,"0","0"
305,"School Director MT LEBANON (Vote For 1)","WRITE-IN","",19,0.24,26464,8217,38,38,"0","0"
306,"School Director NORTHGATE (Vote For 1)","Michael Rajakovic","Dem",1503,65.04,9597,2413,12,12,"0","0"
307,"School Director NORTHGATE (Vote For 1)","Mark Helbling","Rep",808,34.96,9597,2413,12,12,"0","0"
308,"School Director NORTHGATE (Vote For 1)","WRITE-IN","",0,0.00,9597,2413,12,12,"0","0"
309,"School Director PENN HILLS (Vote For 1)","George H. Sens","Rep",2775,95.66,31502,6557,50,50,"0","0"
310,"School Director PENN HILLS (Vote For 1)","WRITE-IN","",126,4.34,31502,6557,50,50,"0","0"
311,"School Director RIVERVIEW (Vote For 1)","Jeanine C. Hurt-Robinson","D/R",1760,93.67,7098,2544,9,9,"0","0"
312,"School Director RIVERVIEW (Vote For 1)","WRITE-IN","",119,6.33,7098,2544,9,9,"0","0"
313,"School Director WILKINSBURG (Vote For 1)","Ashley Comans","D/R",2329,99.28,13221,2821,17,17,"0","0"
314,"School Director WILKINSBURG (Vote For 1)","WRITE-IN","",17,0.72,13221,2821,17,17,"0","0"
315,"School Director KEYSTONE OAKS REGION 1 (Vote For 2)","Annie Shaw","D/R",969,52.66,5919,1318,8,8,"0","0"
316,"School Director KEYSTONE OAKS REGION 1 (Vote For 2)","Santo Raso","D/R",853,46.36,5919,1318,8,8,"0","0"
317,"School Director KEYSTONE OAKS REGION 1 (Vote For 2)","WRITE-IN","",18,0.98,5919,1318,8,8,"0","0"
318,"School Director QUAKER VALLEY REGION 1 (Vote For 2)","Daniela Sauro Helkowski","D/R",748,48.89,3146,968,4,4,"0","0"
319,"School Director QUAKER VALLEY REGION 1 (Vote For 2)","Jonathan Kuzma","D/R",767,50.13,3146,968,4,4,"0","0"
320,"School Director QUAKER VALLEY REGION 1 (Vote For 2)","WRITE-IN","",15,0.98,3146,968,4,4,"0","0"
321,"School Director SHALER AREA REGION 1 (Vote For 2)","April W. Kwiatkowski","Dem",1333,35.50,9038,2277,15,15,"0","0"
322,"School Director SHALER AREA REGION 1 (Vote For 2)","Tim Gapsky","D/R",1468,39.09,9038,2277,15,15,"0","0"
323,"School Director SHALER AREA REGION 1 (Vote For 2)","Wendy L. Bartsch-Cieslak","Rep",949,25.27,9038,2277,15,15,"0","0"
324,"School Director SHALER AREA REGION 1 (Vote For 2)","WRITE-IN","",5,0.13,9038,2277,15,15,"0","0"
325,"School Director CLAIRTON REGION 1 (Vote For 1)","Barbara A. Roberts","D/R",189,98.95,1158,224,3,3,"0","0"
326,"School Director CLAIRTON REGION 1 (Vote For 1)","WRITE-IN","",2,1.05,1158,224,3,3,"0","0"
327,"School Director FOX CHAPEL REGION 1 (Vote For 1)","Somer Obernauer, Jr.","D/R",1507,99.47,6287,1795,9,9,"0","0"
328,"School Director FOX CHAPEL REGION 1 (Vote For 1)","WRITE-IN","",8,0.53,6287,1795,9,9,"0","0"
329,"School Director HIGHLANDS REGION 1 (Vote For 1)","Bobbie J. Neese","D/R",775,98.98,4010,982,7,7,"0","0"
330,"School Director HIGHLANDS REGION 1 (Vote For 1)","WRITE-IN","",8,1.02,4010,982,7,7,"0","0"
331,"School Director MONTOUR REGION 1 (4-Year Term) (Vote For 1)","Darrell J. Young","D/R",1423,99.44,6484,1732,7,7,"0","0"
332,"School Director MONTOUR REGION 1 (4-Year Term) (Vote For 1)","WRITE-IN","",8,0.56,6484,1732,7,7,"0","0"
333,"School Director PINE RICHLAND REGION 1 (Vote For 1)","Ben Campbell","Dem",633,49.92,6672,1293,5,5,"0","0"
334,"School Director PINE RICHLAND REGION 1 (Vote For 1)","Ryan Colombo","Rep",612,48.26,6672,1293,5,5,"0","0"
335,"School Director PINE RICHLAND REGION 1 (Vote For 1)","WRITE-IN","",23,1.81,6672,1293,5,5,"0","0"
336,"School Director PENN -TRAFFORD (Vote For 1)","Martin Stovar","Dem",9,100.00,42,11,1,1,"0","0"
337,"School Director PENN -TRAFFORD (Vote For 1)","WRITE-IN","",0,0.00,42,11,1,1,"0","0"
338,"School Director STO-ROX REGION 1 (Vote For 1)","WRITE-IN","",60,100.00,4075,629,7,7,"0","0"
339,"School Director WEST ALLEGHENY REGION 1 (Vote For 1)","George Bartha","D/R",526,96.34,3045,624,3,3,"0","0"
340,"School Director WEST ALLEGHENY REGION 1 (Vote For 1)","WRITE-IN","",20,3.66,3045,624,3,3,"0","0"
341,"School Director WOODLAND HILLS REGION 1 (4-Year Term) (Vote For 1)","Chardae Seligsohn","Ind",1522,95.84,11435,2962,18,18,"0","0"
342,"School Director WOODLAND HILLS REGION 1 (4-Year Term) (Vote For 1)","WRITE-IN","",66,4.16,11435,2962,18,18,"0","0"
343,"School Director STEEL VALLEY REGION 1 (Vote For 1)","Colette R. Youngblood","Dem",533,76.25,4785,750,10,10,"0","0"
344,"School Director STEEL VALLEY REGION 1 (Vote For 1)","Thomas Salapa, Jr.","Rep",166,23.75,4785,750,10,10,"0","0"
345,"School Director STEEL VALLEY REGION 1 (Vote For 1)","WRITE-IN","",0,0.00,4785,750,10,10,"0","0"
346,"School Director MONTOUR REGION 1 (2-Year Term) (Vote For 1)","Mark A. Rippole","D/R",1428,99.51,6484,1732,7,7,"0","0"
347,"School Director MONTOUR REGION 1 (2-Year Term) (Vote For 1)","WRITE-IN","",7,0.49,6484,1732,7,7,"0","0"
348,"School Director WOODLAND HILLS REGION 1 (2-Year Term) (Vote For 1)","WRITE-IN","",275,100.00,11435,2962,18,18,"0","0"
349,"School Director HIGHLANDS REGION 2 (Vote For 2)","Misty Chybrzynski","D/R",581,53.65,3674,727,7,7,"0","0"
350,"School Director HIGHLANDS REGION 2 (Vote For 2)","Debbie Beale","D/R",493,45.52,3674,727,7,7,"0","0"
351,"School Director HIGHLANDS REGION 2 (Vote For 2)","WRITE-IN","",9,0.83,3674,727,7,7,"0","0"
352,"School Director PINE RICHLAND REGION 2 (Vote For 2)","Christine Misback","D/R",837,54.49,5808,1173,6,6,"0","0"
353,"School Director PINE RICHLAND REGION 2 (Vote For 2)","Matthew Moye","Rep",671,43.68,5808,1173,6,6,"0","0"
354,"School Director PINE RICHLAND REGION 2 (Vote For 2)","WRITE-IN","",28,1.82,5808,1173,6,6,"0","0"
355,"School Director WEST ALLEGHENY REGION 2 (Vote For 2)","Michael Quinn","D/R",1011,43.15,8193,1354,4,4,"0","0"
356,"School Director WEST ALLEGHENY REGION 2 (Vote For 2)","Tracy Lynn Pustover","Dem",779,33.25,8193,1354,4,4,"0","0"
357,"School Director WEST ALLEGHENY REGION 2 (Vote For 2)","Robert Moore","Rep",537,22.92,8193,1354,4,4,"0","0"
358,"School Director WEST ALLEGHENY REGION 2 (Vote For 2)","WRITE-IN","",16,0.68,8193,1354,4,4,"0","0"
359,"School Director CLAIRTON REGION 2 (4-Year Term) (Vote For 1)","Gloria L. James","Dem",166,97.65,943,193,3,3,"0","0"
360,"School Director CLAIRTON REGION 2 (4-Year Term) (Vote For 1)","WRITE-IN","",4,2.35,943,193,3,3,"0","0"
361,"School Director EAST ALLEGHENY REGION 2 (Vote For 1)","Stephen M. Volpe","D/R",163,98.19,1263,187,2,2,"0","0"
362,"School Director EAST ALLEGHENY REGION 2 (Vote For 1)","WRITE-IN","",3,1.81,1263,187,2,2,"0","0"
363,"School Director FOX CHAPEL REGION 2 (Vote For 1)","Dharmesh Vyas","D/R",1526,99.35,8144,1822,8,8,"0","0"
364,"School Director FOX CHAPEL REGION 2 (Vote For 1)","WRITE-IN","",10,0.65,8144,1822,8,8,"0","0"
365,"School Director KEYSTONE OAKS REGION 2 (Vote For 1)","Neely A. Crowell","Dem",1273,98.53,6547,1597,10,10,"0","0"
366,"School Director KEYSTONE OAKS REGION 2 (Vote For 1)","WRITE-IN","",19,1.47,6547,1597,10,10,"0","0"
367,"School Director QUAKER VALLEY REGION 2 (Vote For 1)","Sarah Stoessel Heres","D/R",734,98.52,3082,850,4,4,"0","0"
368,"School Director QUAKER VALLEY REGION 2 (Vote For 1)","WRITE-IN","",11,1.48,3082,850,4,4,"0","0"
369,"School Director SHALER AREA REGION 2 (Vote For 1)","Suzanna C. Donahue","D/R",1821,98.59,10105,2166,16,16,"0","0"
370,"School Director SHALER AREA REGION 2 (Vote For 1)","WRITE-IN","",26,1.41,10105,2166,16,16,"0","0"
371,"School Director STO-ROX REGION 2 (Vote For 1)","Tyler Kochirka","Dem",585,99.49,4450,762,11,11,"0","0"
372,"School Director STO-ROX REGION 2 (Vote For 1)","WRITE-IN","",3,0.51,4450,762,11,11,"0","0"
373,"School Director WOODLAND HILLS REGION 2 (Vote For 1)","Paige Strasbaugh","D/R",2621,99.32,12877,3070,20,20,"0","0"
374,"School Director WOODLAND HILLS REGION 2 (Vote For 1)","WRITE-IN","",18,0.68,12877,3070,20,20,"0","0"
375,"School Director CLAIRTON REGION 2 (2-Year Term) (Vote For 1)","Rikell Shawntae Ford","Dem",123,68.33,943,193,3,3,"0","0"
376,"School Director CLAIRTON REGION 2 (2-Year Term) (Vote For 1)","WRITE-IN","",57,31.67,943,193,3,3,"0","0"
377,"School Director MONTOUR REGION 3 (Vote For 3)","George Dudash, III","D/R",1446,33.46,6508,1712,7,7,"0","0"
378,"School Director MONTOUR REGION 3 (Vote For 3)","Cindy Morrow","D/R",1435,33.20,6508,1712,7,7,"0","0"
379,"School Director MONTOUR REGION 3 (Vote For 3)","Mitch Galiyas","D/R",1427,33.02,6508,1712,7,7,"0","0"
380,"School Director MONTOUR REGION 3 (Vote For 3)","WRITE-IN","",14,0.32,6508,1712,7,7,"0","0"
381,"School Director FOX CHAPEL REGION 3 (Vote For 2)","Edith Cook","D/R",1629,50.23,8169,2284,10,10,"0","0"
382,"School Director FOX CHAPEL REGION 3 (Vote For 2)","Robert Mauro","D/R",1603,49.43,8169,2284,10,10,"0","0"
383,"School Director FOX CHAPEL REGION 3 (Vote For 2)","WRITE-IN","",11,0.34,8169,2284,10,10,"0","0"
384,"School Director WOODLAND HILLS REGION 3 (Vote For 2)","Michael Belmonte","D/R",2252,52.06,11141,2879,20,20,"0","0"
385,"School Director WOODLAND HILLS REGION 3 (Vote For 2)","Akeya Kester","D/R",2041,47.18,11141,2879,20,20,"0","0"
386,"School Director WOODLAND HILLS REGION 3 (Vote For 2)","WRITE-IN","",33,0.76,11141,2879,20,20,"0","0"
387,"School Director CLAIRTON REGION 3 (Vote For 1)","Richard P. Livingston","D/R",204,94.88,1249,241,3,3,"0","0"
388,"School Director CLAIRTON REGION 3 (Vote For 1)","WRITE-IN","",11,5.12,1249,241,3,3,"0","0"
389,"School Director EAST ALLEGHENY REGION 3 (Vote For 1)","Alan J. Eichler","Dem",192,58.01,1445,341,3,3,"0","0"
390,"School Director EAST ALLEGHENY REGION 3 (Vote For 1)","Kenneth G. Weaver","Rep",137,41.39,1445,341,3,3,"0","0"
391,"School Director EAST ALLEGHENY REGION 3 (Vote For 1)","WRITE-IN","",2,0.60,1445,341,3,3,"0","0"
392,"School Director HIGHLANDS REGION 3 (Vote For 1)","Robert Carl Betts, III","D/R",576,51.43,4937,1194,7,7,"0","0"
393,"School Director HIGHLANDS REGION 3 (Vote For 1)","Michelle Thompson-Peters","Ind",540,48.21,4937,1194,7,7,"0","0"
394,"School Director HIGHLANDS REGION 3 (Vote For 1)","WRITE-IN","",4,0.36,4937,1194,7,7,"0","0"
395,"School Director KEYSTONE OAKS REGION 3 (Vote For 1)","Matthew F. Cesario","D/R",785,99.62,3635,908,4,4,"0","0"
396,"School Director KEYSTONE OAKS REGION 3 (Vote For 1)","WRITE-IN","",3,0.38,3635,908,4,4,"0","0"
397,"School Director PINE RICHLAND REGION 3 (4-Year Term) (Vote For 1)","Robert Pavlecic","Dem",652,53.66,5448,1268,5,5,"0","0"
398,"School Director PINE RICHLAND REGION 3 (4-Year Term) (Vote For 1)","Steven Charles Stegman","Rep",560,46.09,5448,1268,5,5,"0","0"
399,"School Director PINE RICHLAND REGION 3 (4-Year Term) (Vote For 1)","WRITE-IN","",3,0.25,5448,1268,5,5,"0","0"
400,"School Director QUAKER VALLEY REGION 3 (Vote For 1)","Kathryn Doebler","D/R",1161,98.98,4753,1344,8,8,"0","0"
401,"School Director QUAKER VALLEY REGION 3 (Vote For 1)","WRITE-IN","",12,1.02,4753,1344,8,8,"0","0"
402,"School Director SHALER AREA REGION 3 (Vote For 1)","Steve Romac","D/R",2032,98.45,9319,2400,15,15,"0","0"
403,"School Director SHALER AREA REGION 3 (Vote For 1)","WRITE-IN","",32,1.55,9319,2400,15,15,"0","0"
404,"School Director WEST ALLEGHENY REGION 3 (Vote For 1)","Tracy D. Kosis","Dem",479,51.01,4057,950,3,3,"0","0"
405,"School Director WEST ALLEGHENY REGION 3 (Vote For 1)","Todd Kosenina","Rep",459,48.88,4057,950,3,3,"0","0"
406,"School Director WEST ALLEGHENY REGION 3 (Vote For 1)","WRITE-IN","",1,0.11,4057,950,3,3,"0","0"
407,"School Director PINE RICHLAND REGION 3 (2-Year Term) (Vote For 1)","Carla Meyer","D/R",787,66.58,5448,1268,5,5,"0","0"
408,"School Director PINE RICHLAND REGION 3 (2-Year Term) (Vote For 1)","Holly Johnston","Ind",394,33.33,5448,1268,5,5,"0","0"
409,"School Director PINE RICHLAND REGION 3 (2-Year Term) (Vote For 1)","WRITE-IN","",1,0.08,5448,1268,5,5,"0","0"
410,"School Director CLAIRTON REGION 4 (Vote For 1)","Felix Fusco","D/R",221,94.44,1218,265,3,3,"0","0"
411,"School Director CLAIRTON REGION 4 (Vote For 1)","WRITE-IN","",13,5.56,1218,265,3,3,"0","0"
412,"School Director EAST ALLEGHENY REGION 4 (Vote For 1)","Adam Michael Homer","D/R",235,98.33,1336,285,2,2,"0","0"
413,"School Director EAST ALLEGHENY REGION 4 (Vote For 1)","WRITE-IN","",4,1.67,1336,285,2,2,"0","0"
414,"School Director EAST ALLEGHENY REGION 7 (Vote For 1)","Frank B. Pearsol","Dem",187,100.00,1117,252,2,2,"0","0"
415,"School Director EAST ALLEGHENY REGION 7 (Vote For 1)","WRITE-IN","",0,0.00,1117,252,2,2,"0","0"
